"plot";"subplot";"Plant";"indv";"seeds";"fruits";"x_coor2";"y_coor2";"seed.indv";"Bee";"Beetle";"Butterfly";"Fly";"<NA>";"distance";"n_neighbors";"n_neighbors_total";"distance_total";"n_neighbors_inter";"n_neighbors_intra"
8;"C5";"LEMA";14;58;2;"275,5";"274,5";116;0;3;0;0;0;"g";8;8;"g";8;0
8;"C5";"CHFU";11;15;4;"275,5";"274,5";60;0;0;0;3;0;"g";4;4;"g";4;2
8;"C5";"BEMA";19;4;7;"275,5";"274,5";28;0;0;0;0;0;"g";8;8;"g";8;0
8;"C5";"CETE";28;111;16;"275,5";"274,5";1776;0;0;0;0;0;"g";1;1;"g";1;1
8;"C5";"MESU";8;1;11;"275,5";"274,5";11;0;0;0;0;0;"g";1;1;"g";1;0
8;"C5";"PUPA";51;23;6,5;"275,5";"274,5";149,5;0;0;0;0;0;"g";0;0;"g";0;2
8;"C5";"SCLA";1;31;1;"275,5";"274,5";31;0;0;0;0;0;"g";12;12;"g";12;0
8;"C5";"SPRU";7;24;83;"275,5";"274,5";1992;0;0;0;0;0;"g";6;6;"g";6;2
8;"D2";"PUPA";16;24;4;"277";"270";96;1;0;0;0;0;"g";2;2;"g";2;2
8;"D2";"LEMA";38;58;4;"277";"270";232;0;1;0;1;0;"g";1;1;"g";1;2
8;"D2";"CHFU";27;21;6;"277";"270";126;0;0;0;1;0;"g";3;3;"g";3;2
8;"D2";"BEMA";15;4;11;"277";"270";44;0;0;0;0;0;"g";6;6;"g";6;3
8;"D2";"CETE";7;111;7;"277";"270";777;0;0;0;0;0;"g";3;3;"g";3;0
8;"D2";"MESU";16;1;15;"277";"270";15;0;0;0;0;0;"g";1;1;"g";1;1
8;"D2";"SCLA";3;31;1;"277";"270";31;0;0;0;0;0;"g";4;4;"g";4;0
8;"D2";"SOAS";4;55;2;"277";"270";110;0;0;0;0;0;"g";3;3;"g";3;0
8;"D3";"CHFU";5;10;1;"277";"271,5";10;0;0;0;1;0;"g";14;14;"g";14;0
8;"D3";"BEMA";7;4;5;"277";"271,5";20;0;0;0;0;0;"g";4;4;"g";4;0
8;"D3";"CETE";44;111;8;"277";"271,5";888;0;0;0;0;0;"g";3;3;"g";3;6
8;"D3";"LEMA";24;58;3;"277";"271,5";174;0;0;0;0;0;"g";11;11;"g";11;1
8;"D3";"MESU";8;1;12;"277";"271,5";12;0;0;0;0;0;"g";4;4;"g";4;0
8;"D3";"PUPA";58;23;4;"277";"271,5";92;0;0;0;0;0;"g";4;4;"g";4;0
8;"D3";"SOAS";7;55;2;"277";"271,5";110;0;0;0;0;0;"g";11;11;"g";11;0
8;"D4";"LEMA";21;58;7;"277";"273";406;0;2;0;0;0;"g";6;6;"g";6;0
8;"D4";"CHFU";12;9;1;"277";"273";9;0;0;0;1;0;"g";11;11;"g";11;0
8;"D4";"BEMA";3;4;9;"277";"273";36;0;0;0;0;0;"g";4;4;"g";4;2
8;"D4";"SCLA";2;31;2;"277";"273";62;0;0;0;0;0;"g";4;4;"g";4;0
8;"D4";"SOAS";1;55;4;"277";"273";220;0;0;0;0;0;"g";10;10;"g";10;0
8;"D5";"LEMA";25;58;5;"277";"274,5";290;2;1;0;0;0;"g";11;11;"g";11;0
8;"D5";"PUPA";42;3;9;"277";"274,5";27;0;1;0;0;0;"g";2;2;"g";2;0
8;"D5";"CHFU";14;22,5;5;"277";"274,5";112,5;0;0;0;1;0;"g";12;12;"g";12;0
8;"D5";"BEMA";13;4;13;"277";"274,5";52;0;0;0;0;0;"g";8;8;"g";8;1
8;"D5";"CETE";39;111;12;"277";"274,5";1332;0;0;0;0;0;"g";3;3;"g";3;0
8;"D5";"MESU";6;1;35;"277";"274,5";35;0;0;0;0;0;"g";2;2;"g";2;0
8;"D5";"SCLA";1;31;2;"277";"274,5";62;0;0;0;0;0;"g";11;11;"g";11;1
8;"D5";"SOAS";10;55;3;"277";"274,5";165;0;0;0;0;0;"g";9;9;"g";9;0
8;"D5";"SPRU";7;24;15;"277";"274,5";360;0;0;0;0;0;"g";5;5;"g";5;2
8;"E2";"PUPA";24;6;3;"278,5";"270";18;2;0;0;0;0;"g";6;6;"g";6;3
8;"E2";"BEMA";2;4;6;"278,5";"270";24;0;0;0;0;0;"g";4;4;"g";4;0
8;"E2";"CETE";15;111;3;"278,5";"270";333;0;0;0;0;0;"g";9;9;"g";9;1
8;"E2";"CHFU";6;32;2;"278,5";"270";64;0;0;0;0;0;"g";9;9;"g";9;0
8;"E2";"LEMA";20;58;1;"278,5";"270";58;0;0;0;0;0;"g";10;10;"g";10;0
8;"E2";"MESU";4;1;14;"278,5";"270";14;0;0;0;0;0;"g";7;7;"g";7;0
8;"E2";"SOAS";2;55;1;"278,5";"270";55;0;0;0;0;0;"g";6;6;"g";6;0
8;"E2";"SPRU";12;24;23;"278,5";"270";552;0;0;0;0;0;"g";6;6;"g";6;2
8;"E3";"PUPA";37;75;5;"278,5";"271,5";375;3;0;0;0;0;"g";5;5;"g";5;4
8;"E3";"LEMA";19;58;4;"278,5";"271,5";232;0;1;0;2;0;"g";7;7;"g";7;0
8;"E3";"BEMA";19;4;25;"278,5";"271,5";100;0;0;0;6;0;"g";5;5;"g";5;0
8;"E3";"CHFU";17;32;9;"278,5";"271,5";288;0;0;0;1;0;"g";3;3;"g";3;0
8;"E3";"CETE";26;111;11;"278,5";"271,5";1221;0;0;0;0;0;"g";7;7;"g";7;0
8;"E3";"MESU";17;1;11;"278,5";"271,5";11;0;0;0;0;0;"g";9;9;"g";9;0
8;"E3";"SCLA";3;31;1;"278,5";"271,5";31;0;0;0;0;0;"g";9;9;"g";9;1
8;"E4";"LEMA";26;58;3;"278,5";"273";174;0;3;0;1;0;"g";4;4;"g";4;2
8;"E4";"BEMA";9;4;7;"278,5";"273";28;0;0;0;0;0;"g";8;8;"g";8;0
8;"E4";"CETE";57;111;12;"278,5";"273";1332;0;0;0;0;0;"g";6;6;"g";6;0
8;"E4";"CHFU";12;32;7;"278,5";"273";224;0;0;0;0;0;"g";10;10;"g";10;0
8;"E4";"MESU";7;1;22;"278,5";"273";22;0;0;0;0;0;"g";6;6;"g";6;1
8;"E4";"PUPA";45;23;7;"278,5";"273";161;0;0;0;0;0;"g";1;1;"g";1;4
8;"E4";"SPRU";3;24;10;"278,5";"273";240;0;0;0;0;0;"g";14;14;"g";14;0
8;"E5";"LEMA";17;58;11;"278,5";"274,5";638;2;1;0;3;0;"g";7;7;"g";7;0
8;"E5";"PUPA";61;0;14;"278,5";"274,5";0;0;0;0;1;0;"g";0;0;"g";0;1
8;"E5";"BEMA";6;4;6;"278,5";"274,5";24;0;0;0;0;0;"g";7;7;"g";7;6
8;"E5";"CETE";24;111;13;"278,5";"274,5";1443;0;0;0;0;0;"g";5;5;"g";5;0
8;"E5";"CHFU";12;32;2;"278,5";"274,5";64;0;0;0;0;0;"g";15;15;"g";15;0
8;"E5";"MESU";12;1;10;"278,5";"274,5";10;0;0;0;0;0;"g";4;4;"g";4;2
8;"E5";"SCLA";1;31;1;"278,5";"274,5";31;0;0;0;0;0;"g";7;7;"g";7;0
8;"E5";"SOAS";7;55;4;"278,5";"274,5";220;0;0;0;0;0;"g";8;8;"g";8;0
8;"E5";"SPRU";1;24;48;"278,5";"274,5";1152;0;0;0;0;0;"g";10;10;"g";10;0
9;"B2";"CHFU";4;28;2;"314";"286";56;0;2;0;1;0;"g";5;5;"g";5;0
9;"B2";"LEMA";10;58;12;"314";"286";696;0;5;0;0;0;"g";4;4;"g";4;0
9;"B2";"CETE";4;111;24;"314";"286";2664;0;0;0;0;0;"g";1;1;"g";1;0
9;"B2";"SCLA";27;31;9;"314";"286";279;0;0;0;0;0;"g";1;1;"g";1;0
9;"B2";"SOAS";7;55;18;"314";"286";990;0;0;0;0;0;"g";3;3;"g";3;0
9;"B3";"CHFU";1;32;1;"314";"287,5";32;0;1;0;0;0;"g";2;2;"g";2;0
9;"B3";"LEMA";6;58;15;"314";"287,5";870;0;6;0;2;0;"g";0;0;"g";0;0
9;"B3";"BEMA";1;4;4;"314";"287,5";16;0;0;0;0;0;"g";1;1;"g";1;3
9;"B3";"CETE";6;111;5;"314";"287,5";555;0;0;0;0;0;"g";1;1;"g";1;2
9;"B3";"SCLA";16;31;6;"314";"287,5";186;0;0;0;0;0;"g";2;2;"g";2;0
9;"B4";"CHMI";1;14;5;"314";"289";70;0;1;0;0;0;"g";1;1;"g";1;0
9;"B4";"LEMA";9;58;4;"314";"289";232;0;9;0;0;0;"g";4;4;"g";4;0
9;"B4";"BEMA";1;4;3;"314";"289";12;0;0;0;0;0;"g";2;2;"g";2;0
9;"B4";"CETE";2;111;12;"314";"289";1332;0;0;0;0;0;"g";1;1;"g";1;0
9;"B4";"SCLA";20;31;5;"314";"289";155;0;0;0;0;0;"g";3;3;"g";3;1
9;"B4";"SOAS";36;55;21;"314";"289";1155;0;0;0;0;0;"g";2;2;"g";2;2
9;"B5";"CETE";1;111;10;"314";"290,5";1110;0;0;0;0;0;"g";4;4;"g";4;2
9;"B5";"CHFU";2;32;2;"314";"290,5";64;0;0;0;0;0;"g";5;5;"g";5;0
9;"B5";"SCLA";22;31;3;"314";"290,5";93;0;0;0;0;0;"g";3;3;"g";3;4
9;"B5";"SOAS";22;55;15;"314";"290,5";825;0;0;0;0;0;"g";13;13;"g";13;1
9;"C2";"CHFU";14;58;8;"315,5";"286";464;0;4;0;0;0;"g";6;6;"g";6;0
9;"C2";"LEMA";17;58;8;"315,5";"286";464;0;4;0;0;0;"g";3;3;"g";3;0
9;"C2";"CETE";3;111;6,33333333333333;"315,5";"286";703;0;0;0;0;0;"g";1;1;"g";1;0
9;"C2";"SCLA";4;31;5;"315,5";"286";155;0;0;0;0;0;"g";1;1;"g";1;2
9;"C2";"SOAS";27;55;26;"315,5";"286";1430;0;0;0;0;0;"g";8;8;"g";8;0
9;"C3";"CHFU";17;31;2;"315,5";"287,5";62;0;3;0;0;0;"g";3;3;"g";3;0
9;"C3";"LEMA";7;58;5;"315,5";"287,5";290;0;4;0;0;0;"g";5;5;"g";5;0
9;"C3";"SCLA";6;31;8;"315,5";"287,5";248;0;1;0;0;0;"g";2;2;"g";2;2
9;"C3";"BEMA";8;4;6;"315,5";"287,5";24;0;0;0;2;0;"g";6;6;"g";6;3
9;"C3";"SOAS";21;55;19;"315,5";"287,5";1045;0;0;0;0;0;"g";2;2;"g";2;0
9;"C4";"CHFU";7;32;1;"315,5";"289";32;0;1;0;0;0;"g";1;1;"g";1;0
9;"C4";"LEMA";12;58;7;"315,5";"289";406;0;6;0;0;0;"g";1;1;"g";1;0
9;"C4";"SCLA";15;31;8;"315,5";"289";248;0;0;0;0;0;"g";1;1;"g";1;1
9;"C4";"SOAS";24;55;14;"315,5";"289";770;0;0;0;0;0;"g";2;2;"g";2;2
9;"C5";"CHFU";5;40,5;3;"315,5";"290,5";121,5;0;2;0;0;0;"g";10;10;"g";10;0
9;"C5";"SCLA";19;31;4;"315,5";"290,5";124;0;0;0;0;0;"g";7;7;"g";7;0
9;"C5";"SOAS";30;55;4;"315,5";"290,5";220;0;0;0;0;0;"g";3;3;"g";3;1
9;"D2";"CHFU";19;9,5;6;"317";"286";57;1;2;0;1;0;"g";2;2;"g";2;0
9;"D2";"LEMA";9;30;9;"317";"286";270;0;4;0;1;0;"g";4;4;"g";4;0
9;"D2";"BEMA";10;4;4;"317";"286";16;0;0;0;0;0;"g";5;5;"g";5;0
9;"D2";"CETE";11;111;10;"317";"286";1110;0;0;0;0;0;"g";0;0;"g";0;2
9;"D2";"PUPA";2;23;7;"317";"286";161;0;0;0;0;0;"g";4;4;"g";4;0
9;"D2";"SOAS";13;55;28;"317";"286";1540;0;0;0;0;0;"g";3;3;"g";3;0
9;"D3";"CHFU";35;79,5;10;"317";"287,5";795;3;0;0;2;0;"g";0;0;"g";0;0
9;"D3";"LEMA";4;58;4;"317";"287,5";232;0;6;1;0;0;"g";4;4;"g";4;0
9;"D3";"BEMA";14;4;12;"317";"287,5";48;0;0;0;0;0;"g";6;6;"g";6;1
9;"D3";"CETE";12;111;11;"317";"287,5";1221;0;0;0;0;0;"g";3;3;"g";3;3
9;"D3";"SOAS";9;55;16;"317";"287,5";880;0;0;0;0;0;"g";3;3;"g";3;0
9;"D4";"CETE";1;111;3;"317";"289";333;0;0;0;0;0;"g";2;2;"g";2;1
9;"D5";"LEMA";8;48;15;"317";"290,5";720;1;1;0;0;0;"g";1;1;"g";1;0
9;"D5";"PUPA";7;12;4;"317";"290,5";48;1;0;0;0;0;"g";8;8;"g";8;0
9;"D5";"CHFU";10;25;2;"317";"290,5";50;0;0;0;1;0;"g";1;1;"g";1;0
9;"D5";"BEMA";4;4;14;"317";"290,5";56;0;0;0;0;0;"g";0;0;"g";0;0
9;"D5";"CETE";6;111;5;"317";"290,5";555;0;0;0;0;0;"g";1;1;"g";1;1
9;"D5";"SCLA";21;31;18;"317";"290,5";558;0;0;0;0;0;"g";1;1;"g";1;0
9;"D5";"SOAS";23;55;27;"317";"290,5";1485;0;0;0;0;0;"g";1;1;"g";1;0
9;"E2";"CHFU";4;16;1;"318,5";"286";16;3;1;0;0;0;"g";3;3;"g";3;2
9;"E2";"LEMA";1;58;2;"318,5";"286";116;0;0;0;3;0;"g";5;5;"g";5;0
9;"E2";"BEMA";4;4;18;"318,5";"286";72;0;0;0;0;0;"g";3;3;"g";3;0
9;"E2";"PUPA";1;23;21;"318,5";"286";483;0;0;0;0;0;"g";0;0;"g";0;0
9;"E2";"SOAS";3;55;2;"318,5";"286";110;0;0;0;0;0;"g";3;3;"g";3;2
9;"E2";"SPRU";35;24;18;"318,5";"286";432;0;0;0;0;0;"g";4;4;"g";4;4
9;"E3";"CHFU";23;20;12;"318,5";"287,5";240;3;3;0;0;0;"g";2;2;"g";2;3
9;"E3";"LEMA";3;58;3;"318,5";"287,5";174;0;3;0;0;0;"g";3;3;"g";3;0
9;"E3";"BEMA";8;4;6;"318,5";"287,5";24;0;0;0;0;0;"g";2;2;"g";2;2
9;"E3";"CETE";6;111;7;"318,5";"287,5";777;0;0;0;0;0;"g";1;1;"g";1;0
9;"E3";"SOAS";7;55;5;"318,5";"287,5";275;0;0;0;0;0;"g";5;5;"g";5;0
9;"E4";"CHFU";17;56;8;"318,5";"289";448;0;3;0;1;0;"g";3;3;"g";3;1
9;"E4";"LEMA";7;58;10;"318,5";"289";580;0;2;0;0;0;"g";0;0;"g";0;0
9;"E4";"BEMA";9;4;8;"318,5";"289";32;0;0;0;0;0;"g";2;2;"g";2;2
9;"E4";"CETE";8;111;18,5;"318,5";"289";2053,5;0;0;0;0;0;"g";0;0;"g";0;2
9;"E4";"SCLA";1;31;17;"318,5";"289";527;0;0;0;0;0;"g";4;4;"g";4;0
9;"E5";"CHFU";13;42;6;"318,5";"290,5";252;10;1;0;0;0;"g";3;3;"g";3;0
9;"E5";"LEMA";3;58;5;"318,5";"290,5";290;0;3;0;0;0;"g";2;2;"g";2;0
9;"E5";"BEMA";8;4;10;"318,5";"290,5";40;0;0;0;0;0;"g";4;4;"g";4;2
9;"E5";"CETE";5;111;5;"318,5";"290,5";555;0;0;0;0;0;"g";2;2;"g";2;3
9;"E5";"PUPA";3;23;9,5;"318,5";"290,5";218,5;0;0;0;0;0;"g";2;2;"g";2;0
9;"E5";"SCLA";4;31;5;"318,5";"290,5";155;0;0;0;0;0;"g";2;2;"g";2;0
9;"E5";"SOAS";30;55;24;"318,5";"290,5";1320;0;0;0;0;0;"g";2;2;"g";2;2
